10023867351, Planar, PSS-co-MA/PEG, Acrylate, Circular, KCl, DI water, DMSO, NaCl, nM, nM, 2,33, 3,0, 4,0, 3,0, 2,0, 4,0, 4,0, 1,0
Number of channels: 18
00:00:00, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:17, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:18, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:19, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:20, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 0, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 1, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 2, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 3, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 4, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 5, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 6, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 7, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 8, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 9, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 10, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 11, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 12, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 13, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 14, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 15, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 16, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
00:00:21, 17, 10, 0, 0, VOLTAGE, ON, NOT_IMPLEMENTED
